repeat,outer_fold,well,typewell_profile_hash,n_rows,base_sse,typewell_sse,ordered_sse,joint_sse
0,3,015fe0d2,f54c2d8e8b904d19f277c7dc43746043d417bbe85d88e8495189ee58f0a96870,4296,1982872.009379021,2023227.1391799613,1725289.1745298447,1773230.5623571593
0,4,01869cd4,5545624acc233ac19b7e0bd30b19cd6c685b423947e521e482f76ef4f5671afd,5557,372863.7080457246,364454.560820963,295348.21952334675,293188.07007025374
0,3,01982c1d,ff32b6e9074eed00ea1a2f2265e5c3faffa0ffa2775af85533c390088794025e,3941,370089.9212459944,260224.05746234406,376964.01038675127,274526.66760951054
0,0,028d7b28,cf34ef2df48068d83528821f0f8e32dec2db346367954621966ebf60c3298a58,6234,1846578.432456416,3656426.390655068,2396733.7051293217,4361542.069844315
0,1,02e7fe5a,94eb27fdcd1e89991e52679204f459ba6a9cd201237026b9975699fdbb7d8979,5108,258465.2065122732,391949.0417215633,240241.8845040769,339767.1651909797
0,3,0390d174,80609917007c64645d6f35a47df64ad837e411a8b8fee77e45eb85a3c4a9ebc3,4411,692441.5467681977,519957.18297518365,981566.3999888127,756608.476182162
0,1,03a935ae,026875fc11d291119937b5219e2402265c1ce22bae44f8182ec5cf4d50224315,2786,3109547.322999413,3528853.392759978,3189158.288100118,3560757.894054226
0,3,044af7d1,ba541cde22ee063e69dd1065fbd972f26edca96e12f8d6f269fb80c8664cd92c,4519,108336.14873073305,122130.55748150575,74936.60555634834,85299.93014063514
0,0,0498acab,cce0c192b09395912b50d5a88c368ff83aa200a37c240468afeefa7961e39ed2,4798,102881.99368604377,77426.82112101118,115522.45181885599,91143.8168376632
0,1,052d64df,ab09959866583a7be49fc05f9f6748b18c0cb713991fe6e685351584deb213ec,2445,125433.65813174986,104340.66868967787,116007.15229233276,98690.41811735474
0,3,05948241,5ab4339d7034e454646b998f1b44be942484101835d79b0b12d28289741c4924,3879,80546.53778682803,87688.80177043189,119147.15992578951,126335.30718718174
0,4,059c8f24,8ed02769d87c0deec59c520e4785a40d3e7c9fa498437ce706f07233615ebd2b,6258,696839.2173799821,524447.0178486239,911693.8622009286,728085.3165269586
0,1,05a0ee4d,eb84b25bf25584cdb5330aa08c2af03c3a11371eed7c0956d5c3b65bd1ee18dd,4348,1098455.0822787054,719844.1443188472,815875.3396143469,550611.5284375518
0,1,060ab2b8,4e7ee6788b0538e08794a6b297160742dd061b690d731c7452182d46099926f3,6258,638200.6247791913,656381.7354779025,636784.5993439131,652789.9058708502
0,3,06df5958,604e0de5d34a4749a82df6e58bcb0e11a5764d4a821b82ab712ba463a7d569a4,3509,27913.12018874124,34864.31987416861,46055.223025200066,54663.41908695888
0,1,071d7b45,66882906104713d41e50f30d1e90f73cbc0987dc97057d57bb8687da08ed2267,3211,491734.76038564846,319001.00034926034,620884.4544075287,426088.10740476736
0,1,0849b4e2,4123d624f00e62d28d01d586c8699199041bff193579fd0a245f3f3fc559ebb6,5537,1612979.6779004247,1634816.6037810543,1159241.463892795,1230789.3373420616
0,4,084d66f9,9ef5e5b68f794f9a2be192013740f945d85db57aaac1c5715d52aec3de15b388,3885,369773.9172723254,331563.7166676631,353975.93363717553,314348.0059226829
0,4,08fecf00,128255392f8afc352ed46b2f185769a4db71de875d36197175cd2dcced3d0718,5574,169982.93905796105,202209.58298622325,99923.17903532891,114198.59743199451
0,3,09053135,935f98cead6e1f3e4ca36826144f70f78bdea34dda4f01a06f61ef63ab51026e,5907,555335.9447754247,871640.5545194516,395687.3998880689,658434.6173364893
0,4,09441b8d,6467e73b7ec35cbba2c1db2ff88cc8ddb06c9cf415ddfb93fc3e668010e7129d,5488,598261.8355566135,483576.80226185604,845728.6784998226,638421.3143408324
0,2,0955cd6c,d6daaf618570e818b416926dca36939d9e26c60bbd7d99b0f6aa33f55f64f4a5,5195,298635.0567906454,314551.01447581546,373266.01945431,381697.6286680532
0,0,09ec2ca9,f63664f5cd191aeace1e0ec3661c81409fc40640c3c1c7584d16b4c03e2fba40,5885,315102.1807279807,204972.42976331897,250083.46613687335,204862.24006302774
0,2,0a57a29c,968954f85660d13f4233de3ad6bd7dee677b11761336c06609b19d1489e8c2cc,5821,143404.8868828148,137136.7867940623,209557.32909046818,237542.9386958903
0,2,0bbf5e67,f9631aca671bc6515cdfc4436d04da06abff84fc5ba4152f19ded8e2f94d282c,4298,285617.7725518252,300078.1261567023,210367.04596792004,227719.75084495917
0,1,0be01c24,713dcb8326bf0288331ac5d11c90397b5da461cb92c1b54d80ceb694d334a723,4738,79756.4607474679,80307.85630111556,83623.5020974096,78857.23774982976
0,4,0c1b160c,cf4443772926c4fa3b4b257a97e46535e3e360191e767ab5f36959e7c6e0a932,5054,173082.16852545412,213093.0881937957,144896.8618584283,141909.2825699387
0,1,0d99f8e4,63447b37f3f927aeda10e652685449742d4349e5e561bf40f13ec766269917f7,5823,522389.54427642794,264905.8403915558,1480938.6046412415,871225.9622717059
0,3,0dc5e64d,26674ff156aa5368d8000e7d2429509b7d837071164b6281a6871ae88fe9abf1,4879,1126710.165228235,1136871.3823099488,644122.6258370143,678082.122802943
0,3,0dc835f3,76f26677d5be9bdd295504113b01053170128808c425dbb55e99542ded487ee5,4428,628432.6847758172,675635.2864741711,733077.4883893535,773793.7041840251
0,1,0dd99dc5,2acc6f0e53c607264873cbf98ba184fd285b7919bc79aec71552698ab9984897,7342,341788.2130126996,363714.6618810826,222438.47502581653,272601.4346540683
0,1,0e5e560d,4176d07e7ee2b09335217163f1998dc24d771382211e3a70fe0ea69cde43407e,3253,156320.33724489936,244832.43835102118,149719.27796911506,227278.82134384074
0,3,109d9d70,4e974db4a97bde4344d373a4a292cfce86f8287c2b06a123035d85644b129673,4215,468741.2692189279,529082.2534757897,400763.6165778922,454476.596542573
0,1,10a1281a,6d2a59cdf50be152ee13263892844ef42b01eaa6f321c5440b0b6e70f44853a0,5609,446801.60605919495,1334803.5602441314,506309.1138874367,1321039.0254744873
0,1,10b89021,94eb27fdcd1e89991e52679204f459ba6a9cd201237026b9975699fdbb7d8979,5414,465468.98642761,398933.5079770713,298975.5751554368,268896.76830008253
0,0,10be2420,f835c3841eb266149a12daab6e915d69d8992fb8c281873b4a2e5b9cd519d3f6,3271,44371.637421275176,49081.03675676652,55276.10025948408,59129.56644950291
0,0,113011eb,857035812eb27e9bce844731e42998bc79d541a829eeb06530326b13adb91a48,3272,109425.40768048185,104888.97162017091,94418.97743190262,93448.14696426032
0,2,1131525f,383fba77f4c922d9f641442b860fe915d364a117271ccd6addc4caafe2093bf3,4159,1141536.7101887008,919270.4186301343,720903.3655506215,591449.1466257909
0,2,11d0f5ac,25a161826ed24909885a944abb3e3f5409cea6c444c7ed8c281aa0543ae906f3,4883,1472909.234767169,964074.854716444,1624694.5836524311,1106888.3473415303
0,3,12203f2a,971b03dffb4d1afdc42768537d2204a9080869177f84e9149488b8edb3511cc1,3261,104478.74356191268,88543.729830772,35203.599035832245,29689.702625319525
0,3,122bd617,162a82494f516ee0a3b93c8126912b4a33b4abd9e7a1bb895790ed8c2b0cb9c6,4570,281948.85227751004,296389.8086337967,263287.9102372528,280511.72874008794
0,4,125be846,751f0410a69b2bf766ae5b693e906d1cfa0ab6d27556a8a7060ae715eb7ad724,6510,950604.408827154,1238535.140387148,888990.161450325,1157794.4327830866
0,4,1285a37b,aa3b632103d76bb445d41b79602f9c89d3cbeb0524cb4b82125634b7f998f010,5597,392529.98011663294,434418.0273201647,328490.37894229405,375528.4246450233
0,1,1295a25b,ab0c1ed6050411afa49ae85ea0dbf0481485a19ef8caf6e813c27df65b9aa514,5551,358473.03203326656,480437.436305409,247631.0116369006,345913.0162283833
0,3,12f0cd90,55780ee40d9203724469cc01328566140d87d3e2396a5bbd445c5fc9150c6f6f,5947,674136.4260039844,491160.7634229389,547211.8818249212,412560.7680835121
0,3,137d1e44,4be418e45dae85fad0eff745ab8e2bb72f0c07faf41062e75fc758f56552eec7,4554,2667919.8408779358,3593362.501179288,2930088.943278501,3826989.722742425
0,4,13ce113d,b0c0dc90d5a99209e09e24b1a23b8c2bd08aee6d7b24b0e9d283a5119026895e,2966,9163.525973344818,12404.83374825765,7687.433129139043,10420.260931549621
0,0,13f598d9,5f436200ca5d460892f7acbd1b82d8ed2147bd9b9b7c1189d724bb25e1b76cc3,7306,248035.6287374242,239822.29012591715,198438.80066468407,195809.04087894337
0,0,14a53cb3,44d0aa9be582b81e95101159691e2cd512ecb26ba82d3d5a07c8cdfe2863fe60,6919,378426.19460560667,336666.01019581116,212158.87912127556,271677.4605076671
0,4,14ab73fb,a1ac6d7d38ea20e49373ca28a73b8317958dddd3f2e02ea62a209256fd239895,3649,598263.9728346465,675255.9515779489,527081.2476365811,606006.930473449
0,0,14ad5efb,0b7c50fb9ca772ff0bac6438211b82e160144bd68755e7212e5dc99e6bfcf068,5842,260765.78433271023,238764.15581242557,198281.05622972205,213546.55038837338
0,3,14fee784,32f92f954e129b864555344e54337eb7d47dbcdb81712f8e880a3772550828db,4910,1178007.912050678,989747.613394924,750153.0189819915,679187.9694708261
0,2,153552f5,3404d5570ee582a46acd754c662b2d01cc390f8ce4dc702efd874b861e68a939,4695,96094.32788814756,88908.9837090986,118024.36311813272,106272.17144960722
0,4,1550491d,726ff9dd17fdd1753bc0bd3e85cc0fd04d9d5b177b62b564fcb85d033c1f6f7a,4563,248232.335382174,100855.4688496766,189068.11081144988,77971.09215387554
0,4,155887bb,6f8fdacb57006c9ca08434b8c64eec7498e407755a50bf1f5957341003e116d1,5585,831072.2142169871,1083980.366720001,530034.2265609088,779206.5243861596
0,1,1590af81,7c9636fc0c192670b5190dd4fbe16954b4e335735510c4533ad0828e68dda9b6,3799,40422.537640963885,72268.88524823268,34716.780881072875,65075.39447591468
0,0,15e154a1,bdfabe666323e16f930a023d1a2dad9179ea9eb3141f6e9ecf463f3c0610541e,6068,84009.69984510182,52631.38384701671,111001.85428278634,69084.52633466183
0,1,1619e2ca,6b5aae65bf00a2da7b4b2ef958626293cd17cb95af55994df61b7ed11c979b5b,4443,101178.94935547131,231389.85592952237,66494.31975691416,167184.8939365708
0,3,16e4a047,6ac177febe4de6defb565ad3f1ca0145dace0dc147fcbdc974acbda1ffc48ba1,4131,138849.6911202467,191840.61609217338,82149.47533092604,122818.07885607965
0,1,173ed841,014c211abc0054c592252d014438d34a0f795152416a5a1df6e3fc43910124d7,4883,2771292.8382699983,2933926.72341921,2577482.4575700117,2745786.4401369225
0,1,1770d7c6,4609857f1ecdc5329618ec01f7ac6aee08aea2f83f42dba47db609229f7d4ba9,7240,281268.8784988063,181407.68423554546,192491.3660987255,169289.33327291964
0,1,177622d7,3c8f37fcfb72f23197c07cc40afb5726f3a665ab8e2b30f04f912343d690ab05,3154,380243.90479346464,186451.75909061567,392596.5877561343,214789.2536343225
0,1,18d24f7b,ca750bb91c8ef37fec02c67e4ba531c0d833f0221d96be801b6def492c9aadcf,4558,168242.31444996383,132976.88785621902,110637.18048389771,91957.0638505333
0,0,19137a89,5c811a492622b071effc12d36fc73079d81d5a87ef96a637f0f0742a423c05db,6267,1218258.5742490964,1306071.2441929597,801257.916862768,904267.262372782
0,4,1944513c,7cc18a46da085c918409aa5b1fdca763fddf4a700f6958ad528f16f152e4f495,4722,112052.78574912708,211762.9670120799,75928.37328319592,166322.10739189447
0,0,197f8a5a,93aedb0a3d09e955694d76b041d81f545868a0d21aaf271fee33bcda9ca88cb6,6310,4793568.949799324,4303867.40959327,5582295.643779468,4999277.219035361
0,0,19871e7f,ea636008b0b84229db08ff0c29086c4688b004c624059d75fce6efaa63201a6e,5293,181441.89052528908,164669.5708373721,335426.6474850727,285990.4898880029
0,2,198a5607,7777dbe446a81a3bbfcb6d9bac2cb0c618c36d56114ffa030232437de456ceed,6251,366071.8710097455,620531.3631743984,239567.63012151152,417615.1869120562
0,0,19fb4f7b,9a19587ac2155fee3db1817ed2c7521673673752cf11993654aec95bd108a608,5620,366255.6125584531,577141.4436856604,370450.4077849651,518848.32428903715
0,4,1a518997,b730789badf78d960706aa90f19bd20168d36828514521c3b81dbd2d836bbfe3,4606,258925.82676230738,139677.88898257492,162126.61733627185,86956.82250541024
0,3,1a68190b,a60c07e2bd41cd38138a00d6fce163312f5f358e7da848b29b89c6af29253c31,4474,955649.7413499092,1443543.4643887938,923886.844562978,1352395.4262176817
0,2,1a730ac2,73185a6a05e581b465b8d2e2b7432abdc00caf84ab6512dbdb48c82602929f4e,4605,238008.93188252288,71953.18416136416,67359.91797000096,38752.53755146852
0,2,1aaf1da0,f4b657967566c01f022b965c6165c3122df461486485408b3748b6c018e566d0,4804,930242.8474554147,521606.0603005391,801301.0324626677,463745.25794613594
0,3,1b08ed48,8dba6ceef828b0a6cdb64b1e8494d3d65e5c853ac37813ab155991e0d61dc8f8,5618,711352.505602223,1145279.771699128,1145127.541759755,1596330.3608613412
0,4,1b1c5372,8b0fa1fef698e9d3ae02ed20d423d1845407456dc4b5acbe2c4439bc24a73cca,4261,1594288.8720415505,946646.9445057968,1581061.0821150295,962448.1313764896
0,4,1b1eba53,e816d75338f5544230706e39f1a607a8d755edc10ec9fe0fb291a51a4c189ab5,4655,21187334.216419682,17740348.960455064,18083846.518386964,15558313.308106255
0,1,1b6ba517,635dd7193631c6a526f8f0c376a980b7574cee794cc65107161327ea390df16d,6597,240292.1426828506,183732.07825641969,186619.16804695694,153319.91879529273
0,4,1b82b665,98be4c50a3d406a60b7c31bc52394f020b295f51112646273a7f444556e55896,3806,139532.77067176637,84432.73357228152,93107.30405493602,59465.929336165835
0,2,1bcb2fcf,6450019b44dcab4173396346a26ff63ea82a6e429c20b3be9c341b6bd4b3a411,4524,51338.411367067965,99736.56085799886,33928.62106950716,63425.209532146975
0,3,1beca81d,ceb26016aedc66367e85583ee635ed3fcef43db8355b5bd2304e59f54087a295,5036,145478.20630148536,144161.45018610798,143214.95687465378,144172.555122312
0,1,1d3fbf02,6fa4b538950ed657880b43f0204d538534e71d99d24d13fa56f3bc9ee7e741a2,2694,30385.81025530772,69365.13764346804,32460.391394089304,64114.02060040541
0,2,1d78281a,33a82ee23e8d1670350f9e04b054bab683acf322eff757565edf969518420e6a,4949,391479.65047134843,312106.09294293984,444606.51364081097,361513.5188703515
0,0,1e30dedf,e9f9bf0b7557514624fce9228b5219836a98273406a7e33373924c12ebe8a590,4071,226395.64074018394,245689.16327948577,145871.37682543448,205059.05097704363
0,4,1e5e3573,4c98313e7672cf5884eb9ab92b4e5916aa6905d56bb158ffec2780128f8b0ed8,5480,437942.3828085419,229241.063155905,512611.6663109219,269072.2668209657
0,3,1f9afacb,31ce99ea3d82087d90cd6ae1798abf3f93b0855a5d7c00841dc651a04a37c8fd,5328,77051.24144578932,77051.24144578932,40264.323185969304,41810.461723322
0,3,1fdbba44,d1749ab9fe1c2e29a7f73379c0bcf66cfbab1acf5f754a24eb9e580909cd2676,4911,644543.2253473024,928473.1951416256,385418.69277525827,595464.8304723045
0,3,1fee2b62,1a26ed94f1116a6a539db075d1641abfbd97cecae12e4a8495b4bb8a31311cba,4641,92790.70467621335,233179.01501788414,173868.45699598172,349319.3331481667
0,0,20096916,591b4f7aab5db0230193a16ab4e014defeeee1562f865a52b429884b9f8e2234,5133,154596.41050076805,145662.91436916357,189632.675709847,191036.83858229523
0,2,200d233d,fd85b14c55d2d7a916366e09ec2fb992e9dc6adfec9795dbc4dcb61981aa1e40,3926,410259.69187929353,385594.61741129984,463691.40474951005,434394.8704978563
0,0,201661b5,eb7ba9e103cc68ad7c6ed3701918b06444b2f42629b61bbaa0f5a61fd447d952,5955,639814.7507315434,624530.7629059071,619899.3651240547,607045.5165668409
0,1,203721ab,05af311b477850659a273b8a0e74ca83e53e735567f38588128cb1f67fc291e0,5730,250201.2289343995,266355.8928447161,267921.02547325153,246237.6103685067
0,4,20402d71,b8dee8a719a576bfc4dfd4c74191961112b1259277c27c13272f1ad1950cc631,6372,454287.3489023114,411218.7833104461,351750.17301817006,329426.4320746838
0,3,2043abc5,44b316722bc73bf54d446b3136e5bca741e365a89a3225263d8e80b252807b97,6958,729566.8160194339,679848.4689799936,696898.4924290308,662070.1511327703
0,2,204cc64b,04c66301df928fa0dc0f73bb9a1b3055d972c9e4bcd43ea51a481330c878ba14,4805,102447.21131728317,114289.54499278203,116353.37163837807,128999.53073827093
0,3,206b6193,6b20080b1cde08d1c03f853a217acdd82eedcf1dec6ba30b750a99fb24643745,6535,5502644.092585637,5347239.030250538,5781879.522895427,5616601.763481851
0,1,2075c696,01721017b46d051422fe36ee6b2f089b887d04e6ed4d8f6600e6c66bbd0d9e5e,3188,1086148.6804275422,1352598.6045877514,1009215.620457872,1249505.0385763308
0,2,22c5f93f,7ce8898679f22966aad54f69e993c766ae97c596d5334ba667b984e3d57dac21,5172,351836.9142809392,227250.77561166466,387123.99110134784,257264.54053764837
0,2,230eaaa3,204b49634c9cb4687d6f63b5a0d653591ca92ff1e65fefbfe95af70de6743063,4690,2951664.5374115836,2721946.4743613354,2564541.3651565597,2415644.192967613
0,0,2364716c,7100d9e2b279b27b1e2016771c8b0eb1ba2262acc7203023688e6b701df18cb4,4316,746323.0625465349,795746.1055921782,659304.1419762889,712141.407372348
0,0,23b9beb0,b34e333af421ab2fc02a30fa9a0dad2daec7b7fd714c3ccc60179b5f09230566,7340,131790.76794522392,132415.49573854316,251798.59426215015,242285.340657892
0,2,24d8997e,8c34d2d264da176b019737d16e4d3ba1abf6d65633d178c677a533e19617e093,3442,19455.647672741936,26298.412379313693,20164.18507564914,24994.02845381834
0,3,25050f63,c24dd46139f7c811f19ac93ece6ac35f6c841a11ddd770f4d482fd72b7247848,6124,1051785.8632411817,1903312.1890864973,932619.5623473681,1659999.460950728
0,1,25939962,42acee97968ba87b1f0a7fbec44851bd00f12ac7051e9c38006245ffd4968473,4319,350207.90945495805,481885.1880127445,531093.492750815,657399.3547957875
0,0,25fd32b3,a1bc64009bd425fc3e086c5c4d60850e17be7f6e854374d0d497ef96e946b014,2885,8122.402494734987,8194.060691943494,14164.057993855764,13693.149278576187
0,1,261785ee,367d5f1cc835c7dbe0aeda120725ac19e9f4397998bbead4334aebe2ab10d488,3646,1389269.725636355,1631509.4905165355,1159002.3840036641,1389426.3344337216
0,0,264feceb,02022142068673fc94e3fa2f370cc4bdeed2bdb54c61c76ec45c6e896aea5048,5665,68373.59986063089,54058.26198739913,75815.73253964662,62157.72622467201
0,3,26623a50,1b716f3da0137152ccf418fd9e2398a24f9a61c15d758b725b229bbe9f713cc4,5735,241275.42157268213,402356.5895333833,376748.5908899378,554890.9395886057
0,0,26d3a96a,67223b1cbd8196df41273d5f3325578db4f9a69c6127b9564778e116bd36429d,4721,157821.45843409287,130875.92728926384,169055.18882969176,133209.77309433528
0,1,272abef3,cadcf5d1f3d1a6421a9fc2a853f76ecba953c1c11393da9820b3084c9c1c2e06,4135,278910.2514623454,340127.65146197396,223977.81118957835,279226.8776309471
0,1,27300fd5,a96b0f17c5ff797f50d4140461370e1d1549ce0cf024f0b4c10f61f20a08343f,5467,472852.1585067671,974953.1016365287,292240.29453850625,689136.2902263498
0,3,276b012a,13485705d0b8c33b345b7a4a54b96278f33291c555eef91fcf14426eff85323d,4837,575790.708815668,519147.902201149,548813.0826692792,527637.5411038325
0,3,27c3155b,b9574357084b1544e1720949ef7272bad2627f770825b90f2fd143b744275f0c,4958,1620449.4862663853,1657224.1277626082,1426644.2100739,1469178.1972797583
0,0,27ebb9b9,aa04fe5ab06537336d1f6606063469eb3f92b043daf558ab1347707bf12f3829,5766,268778.71010370157,253791.34000860184,251464.23588926787,277361.093402934
0,1,283269ac,7295d5714e91f3a9336dee65acdc163f79fe3597c927b9a55906d737fc9ac88d,2626,10626.530046857213,6569.226303511895,8296.714766433404,16283.61089367661
0,1,28473855,a70c03be6723cc3d46385bc7bc08b498e7a43af49ca387b726f9b4a0c20db2fd,4290,66409.01445133459,51842.00627591578,77144.27256100033,56060.292456346695
0,2,28f4eda9,537b65bb556e3d69523d8df5d5cfdf3e6c7d83482912e24849228b76fc9da913,5266,315996.4318119544,495458.7240282311,388429.53724306845,553930.5110999271
0,1,29b24409,a54562406efddfaa54c61fd53875c41169ce3384b493a23a26ed1fc79f55c5e1,5587,350689.76344866137,414504.3153728089,361531.0131985316,419885.9835535637
0,4,29de15c8,81211caa3480b4e773eea46091e9041c8593f9120af2149d04e533e1ca9246b0,3431,115642.60289212345,211286.12128633744,122252.4862662741,209861.16616870306
0,1,2ab29395,8a443edd7da24ab7094dfd13f50d1d8fa955e87b428f6184365956952ec076b0,1852,6245.371031565897,8698.188509079304,6456.4848633651545,7961.125419179604
0,1,2ac7cb6b,9c1576186b0a75c78739a3d3aeab9ff78c65d29ee817e5ae543e3154b89a5ed9,4990,1074443.2036533142,842411.7578870861,839328.0215595495,693200.6249766486
0,2,2acc78d4,a2d95d557eb805646fefe3d3d532407596b85914faecbd85a753520b20b29e07,4266,358373.21628602734,357921.3891997802,495672.69478500384,480479.14427824575
0,1,2b034622,edfd3868e856c0bd97a2a873f6cbd336a2e97eacb1703620e9c09ce3c5e65783,5203,216171.06761070236,376066.4770255608,262804.26637085434,407535.01336968405
0,0,2b06ad65,1ce86dcc649f585fa201c531ff4178415115b5f482f9e9b9694a3e1123864291,4256,15246.141001431515,97525.95544405337,12658.09092306803,92063.29464036378
0,1,2b547943,5980208dfbdcc30f275012b706838af89ea80bae28ab29003195363c3f0a83e1,3480,365643.4277374593,342742.3094031163,262031.74186289858,256566.56433831027
0,2,2be5c96a,3b6eb0e756bf17d70b45e893ff91cf36b13abf7a5642432d06fc7fa0281bbb10,4210,148561.57540421718,204351.2077460594,192798.27019691077,246795.4408393167
0,3,2bff06cf,e95e3e9b0d9ce02125f402dfba7dedd35cd4b442bfdd9aa328cb1dfd5e746bfe,7624,2038703.3323041252,2112177.25148928,1956262.7358219319,2025097.8724470013
0,0,2c0c4a4e,aeecc0bee110d5f44133a29a4d61d88b3bf9e39c09e044c19a05c3995d39e903,4790,93147.60291013069,107762.97111983282,130361.58662579992,164730.62190973244
0,4,2cee0cba,2e1a04ebd061293aca05d508d1549cd88afe3e753122618876ba43272bea49f6,5500,381270.48217655695,301522.4917148845,305410.59565314226,269066.5137806458
0,2,2d0c268a,d08b9a52710e5173d579a72dcef0e2320173d9aefa226d178110e731c9119ade,4550,532044.6410228971,266071.06246421236,585589.067814387,319259.1290873694
0,3,2d179ded,4914f69cb146683949eef0baf4cc4fe40253eec536325741040536d913770ab7,7008,454934.18301699107,451496.7978420702,349338.8106732615,349224.4592078479
0,0,2d196986,a688017e0d91165e87a0347e709798ba35415a376ffe7d060028c0de05ae75e5,6474,753542.2188392016,828820.090618499,498340.66115712596,566296.1688877452
0,4,2d2d0c6b,ffe38f10f0161ce6828e1da86b6409b2b5625b7214f63c71151d408104dd0e29,5045,73889.14875531389,251491.35208284893,103294.95747411673,298490.0024361297
0,4,2d35f86d,4744ca9e84a89295d322aa5b5de94618ba20f6f189fe7bc694e6ddac3afbf430,4896,434129.0944656703,345087.7408462721,414126.3106342996,345511.36291596864
0,1,2d9f6cb9,42a3af865ef0f58fc4c9e4b872c3dce131cf8e43b0404b6ce77b797ccfaebc70,7338,431372.09454258176,278520.99029633787,277715.05264903576,200634.63732885427
0,2,2ddad940,48c0becc55c9a469f898e0e804146721e7d61282e2d9b1f452e41de33c445b22,5331,348717.42902448366,362292.43233843386,320413.05733310606,355595.0677071571
0,4,2e29e833,d289945431da7bd72b2738b01e83530007029682d0ab1424559fe579edbc03f0,5428,97168.73996483082,97168.73996483082,71523.87472401734,74864.12986083221
0,3,2e43c2ea,8aa28f9d14f7d56a4fc12cf36cdafcd6213bac7fff6e2a22d93a8c04cac857f4,5698,83506.59604607821,137107.98766307835,53819.92779239072,102217.91136526401
0,0,2e63d9de,0deb626535eb883fe669abc05260b09a4b7a9dfa409d4b0e896d9025f0d3f55c,4699,1535146.1215534229,1771854.3707142924,797465.9659481773,1019784.0287344138
0,1,2ee0235b,fd09753b7d2543d9d6b70c795a4dd8258fc521e9249e7ce38fe30e45cc531546,5556,102160.48592767204,88155.03319633137,92041.06191694099,79655.74862793741
0,4,2f19d536,75ca99142ab0041f2617a213e63f339d8dd1ab090bf7c19b28ea62a1ba47e372,3088,22348.30955308413,18116.465768389935,19201.55949423628,16241.108420630666
0,0,2f8e53c3,b4038f88443a76c41318edbe94e62c4071d26fc67da2aace6fbdc276c011aa11,2594,19929.111307275783,35860.2364667399,12349.599747634955,26840.06265252321
0,3,2fa01aa6,f845e55a155fa1a07004dfd9561ccd0acf6c3f6657138927f0f450d9487d439c,2174,1008667.4935124452,655004.1621025868,711591.2500331615,455300.50546390365
0,2,2fd68f7b,ddcd92dee484e99c50968017fdc9ec9ed293db064f151dc95eec6c20ca9ee68b,4730,12807571.255350932,11463234.690855004,11379916.30330586,10336112.268815456
0,0,2fe023be,5739b602b50448af03a33129e177be6bc615d54b248c8a6e73401a9cdd63a820,4221,291218.4204618031,305661.15030653676,277218.1237378932,291531.4490951405
0,3,30d75030,5ada05c46a68b593eb83ba582635dccf33cf456d23a475a39a2dc2176e377edc,3404,1116437.3312259526,1139068.6013707363,797348.0728504707,831602.9877179873
0,4,310c71a5,f7d26a773ffe3b5c3f1b5b81bfd779295f559d2f56c9b8b694e39a5ed9e6b899,5245,186750.70305997552,265662.0914683442,142866.5150098516,217460.3281303054
0,1,32fe84c9,67ebedf8e238c8ecbfa366f8cd14fec95a41c2d56ecb8cbcfd534eee774d8830,6408,1836388.5771384405,1595797.0961530427,1304399.96232967,1175453.2674261294
0,4,33c40295,d85a69a8ed290cb6bfbdbb65c1828809e8339916d6cf7790953b7e0ab13fcaed,4169,348853.3688871573,319923.367751906,200902.01103956375,217242.18713136748
0,2,3407f5bf,109fc36cd80635a7e588cf109dc887a56a09eb169a703ddc1153ab731c293d56,3638,1438112.0187486443,1526502.3359805187,1536008.2001608596,1611270.3620609147
0,1,3417285d,94eb27fdcd1e89991e52679204f459ba6a9cd201237026b9975699fdbb7d8979,5449,6357551.629515058,5837071.791464185,6294645.0510345595,5831854.71250959
0,1,347242c8,f6a8138f9372118a76ec88d7d53fc7555d83a4dc6ab6eba495667e976460d3cd,3595,42162.57475412531,46058.39722833465,30241.705084408823,34061.076888995594
0,4,353e5502,789980a7e432a2fbb1c85f9cd0774c64ca7a96375ed38240837a476456f1580a,6062,159223.46645570445,123821.91801117396,136094.44928172175,100330.659667701
0,0,357c12f9,792c7e392da72b257386fb2907187d1a1559b0f16e2e85f1a1896646925064da,4079,22058.775458676173,46968.19843355786,40764.37171820957,55645.12073901616
0,1,3584a6eb,4c27b0910684a692cea16f73ad61282220f30a1160fb280937cb58271830d1a4,4494,305871.41264357977,375794.2811783399,231326.43281980563,296005.5034610664
0,0,35b30c7f,7d4cb9db13ef6de69276c748bb6ce5fd296c23edec32a06701eab4015446f7fe,9579,3494546.87313141,4199544.202495099,2674772.4291049144,3358177.8023434523
0,0,35b3ef6a,ab50c5ae5d104155e2f33600ffd0b339fd8194ea6483a1fddd307b8a54564611,3904,707298.9966854365,678074.8491587715,566121.0394390991,549860.6173378039
0,2,367456ce,ae87f4a99c3655553b6f514cb69255a62a566932a20e12a29f6e11e3d36522af,5569,254953.10713892838,220708.89648392622,197902.87734916978,181056.108357522
0,0,368131f9,0f71fe4093d88921462163ddedacca9370d1dc37edb7599a939af5ebe32726ef,4991,1359336.8822801374,1647574.5352458658,851322.1645364664,1119603.988199452
0,1,368fe682,dddd0e996c03ad9d4ac9f4872fbb6009bcc15c1deaceb3fd83c0f9e2c0c9df12,4936,2011459.4638680557,2418776.502808297,1778472.3084167796,2155581.9554648665
