mode,fold,well,typewell_profile_hash,spatial_cluster_id,n_rows,base_sse,typewell_sse,ordered_sse,joint_sse
pad_out,0,015fe0d2,f54c2d8e8b904d19f277c7dc43746043d417bbe85d88e8495189ee58f0a96870,pad_0000,4296,1047907.0083439865,1112799.1925442016,997160.5449472794,1052472.6781373697
pad_out,0,06df5958,604e0de5d34a4749a82df6e58bcb0e11a5764d4a821b82ab712ba463a7d569a4,pad_0014,3509,78893.69928606159,76752.45782692972,52969.381882890666,52417.74986674941
pad_out,0,113011eb,857035812eb27e9bce844731e42998bc79d541a829eeb06530326b13adb91a48,pad_0031,3272,149315.40717459525,138182.47041928297,106913.24584516873,105132.23893854837
pad_out,0,1131525f,383fba77f4c922d9f641442b860fe915d364a117271ccd6addc4caafe2093bf3,pad_0014,4159,1496169.237767934,1408959.7702250234,1262617.0630270978,1203528.971682692
pad_out,0,12203f2a,971b03dffb4d1afdc42768537d2204a9080869177f84e9149488b8edb3511cc1,pad_0033,3261,173157.58446969942,95019.21973640363,51215.51417636189,25246.657433344328
pad_out,0,14a53cb3,44d0aa9be582b81e95101159691e2cd512ecb26ba82d3d5a07c8cdfe2863fe60,pad_0014,6919,601088.7365614077,474274.2351384773,334616.1308152544,269826.15231956367
pad_out,0,14ab73fb,a1ac6d7d38ea20e49373ca28a73b8317958dddd3f2e02ea62a209256fd239895,pad_0039,3649,987915.5229158332,1011516.0260763054,883661.1258536758,907069.8146826178
pad_out,0,15e154a1,bdfabe666323e16f930a023d1a2dad9179ea9eb3141f6e9ecf463f3c0610541e,pad_0041,6068,384389.695401912,216431.7924902941,346593.54745246156,212344.49524320004
pad_out,0,173ed841,014c211abc0054c592252d014438d34a0f795152416a5a1df6e3fc43910124d7,pad_0044,4883,2247948.377715031,2576040.1568930196,2101505.2406403637,2377192.3191779107
pad_out,0,19871e7f,ea636008b0b84229db08ff0c29086c4688b004c624059d75fce6efaa63201a6e,pad_0000,5293,309469.2297240715,239130.00959031028,454150.12846698466,362735.02505312074
pad_out,0,1a518997,b730789badf78d960706aa90f19bd20168d36828514521c3b81dbd2d836bbfe3,pad_0014,4606,454006.8296945881,358292.71804330143,263442.72761785524,211530.0787851633
pad_out,0,1fdbba44,d1749ab9fe1c2e29a7f73379c0bcf66cfbab1acf5f754a24eb9e580909cd2676,pad_0055,4911,3600587.3071911135,4342283.840127731,3863497.129408104,4459457.882558386
pad_out,0,203721ab,05af311b477850659a273b8a0e74ca83e53e735567f38588128cb1f67fc291e0,pad_0014,5730,656842.7850989334,747234.4077993955,602074.3680950874,677805.380565057
pad_out,0,204cc64b,04c66301df928fa0dc0f73bb9a1b3055d972c9e4bcd43ea51a481330c878ba14,pad_0044,4805,104248.98544071487,99043.64153131786,111179.56925586745,110028.68246212885
pad_out,0,230eaaa3,204b49634c9cb4687d6f63b5a0d653591ca92ff1e65fefbfe95af70de6743063,pad_0061,4690,2258812.8343995456,1914276.1483690615,2166921.1901051654,1879310.2621016344
pad_out,0,24d8997e,8c34d2d264da176b019737d16e4d3ba1abf6d65633d178c677a533e19617e093,pad_0064,3442,116208.19673541113,92673.72210954002,75441.59197512451,60797.820901842606
pad_out,0,25fd32b3,a1bc64009bd425fc3e086c5c4d60850e17be7f6e854374d0d497ef96e946b014,pad_0014,2885,38781.51942331107,25119.075022929122,60692.58306226493,46092.26150124317
pad_out,0,26d3a96a,67223b1cbd8196df41273d5f3325578db4f9a69c6127b9564778e116bd36429d,pad_0044,4721,140119.544587323,143726.6253167479,148359.8149047306,146716.9489936923
pad_out,0,27c3155b,b9574357084b1544e1720949ef7272bad2627f770825b90f2fd143b744275f0c,pad_0067,4958,4003213.5019426453,2735223.898671709,2977085.809900678,2095826.9654854077
pad_out,0,2ab29395,8a443edd7da24ab7094dfd13f50d1d8fa955e87b428f6184365956952ec076b0,pad_0069,1852,38133.42788255216,34925.552586065765,26214.35038116784,24759.56699232709
pad_out,0,2b547943,5980208dfbdcc30f275012b706838af89ea80bae28ab29003195363c3f0a83e1,pad_0069,3480,217341.09471141238,256217.42935827925,127110.38141997319,157079.63455186517
pad_out,0,2be5c96a,3b6eb0e756bf17d70b45e893ff91cf36b13abf7a5642432d06fc7fa0281bbb10,pad_0071,4210,63771.4039373565,110929.90166262774,108659.53058235194,167780.9325165128
pad_out,0,2d0c268a,d08b9a52710e5173d579a72dcef0e2320173d9aefa226d178110e731c9119ade,pad_0074,4550,382483.68116513366,209839.6195035503,624597.3530944674,398825.433508068
pad_out,0,2d196986,a688017e0d91165e87a0347e709798ba35415a376ffe7d060028c0de05ae75e5,pad_0014,6474,741513.840445121,859518.605855588,453328.50362333795,536111.901885088
pad_out,0,2d35f86d,4744ca9e84a89295d322aa5b5de94618ba20f6f189fe7bc694e6ddac3afbf430,pad_0077,4896,533509.8917220709,490286.98431115097,468991.22139865404,455433.1036459429
pad_out,0,2e43c2ea,8aa28f9d14f7d56a4fc12cf36cdafcd6213bac7fff6e2a22d93a8c04cac857f4,pad_0064,5698,155864.7568637224,235540.0622191744,401480.59470454924,331355.3445146559
pad_out,0,2f19d536,75ca99142ab0041f2617a213e63f339d8dd1ab090bf7c19b28ea62a1ba47e372,pad_0080,3088,29524.094911488413,16148.182714513736,25452.21292805789,13365.718002219915
pad_out,0,2fa01aa6,f845e55a155fa1a07004dfd9561ccd0acf6c3f6657138927f0f450d9487d439c,pad_0044,2174,895908.6797404629,718876.9106172614,601686.558066579,495331.92234644695
pad_out,0,347242c8,f6a8138f9372118a76ec88d7d53fc7555d83a4dc6ab6eba495667e976460d3cd,pad_0033,3595,48338.80941484968,51469.533118310144,38007.15026326738,51739.64396736096
pad_out,0,357c12f9,792c7e392da72b257386fb2907187d1a1559b0f16e2e85f1a1896646925064da,pad_0085,4079,84579.11163100565,144318.49786117615,67713.8542478444,104579.95055865913
pad_out,0,368131f9,0f71fe4093d88921462163ddedacca9370d1dc37edb7599a939af5ebe32726ef,pad_0077,4991,1821022.5561248853,1890656.2321868686,2072463.481026589,2118665.8358854493
pad_out,0,3690a146,0217f2e8d02b3f5435bb05f7ecefd8bfa1f7cbae264b667c64f3107510624230,pad_0014,4073,142461.6872336361,148599.24197218398,117021.59191861132,115831.69219110001
pad_out,0,373ef48b,dc63d975e14b3ba2351d2fd94a839881c0fa50514a522e752dcb7fd75c32883a,pad_0014,3509,71258.41980875959,114157.50850654337,74462.18115824687,111064.59402385834
pad_out,0,3bbe1f5d,2f6f589a73b2d2096fba67642e238afff83be999c2409ef7c9b1a282a39e8ee3,pad_0014,6918,447181.003922028,665833.6921423179,665018.6627755977,880338.3512171529
pad_out,0,3bfee975,6df85ab3093ae08984fd1d61ac6c3be746e21af2262c4bbea4e9390f686d06c6,pad_0069,3603,89772.46792312586,82579.66524611204,55739.06113639495,53879.258683716354
pad_out,0,3d96d897,b2f1082eb07d6d4bb3f6ac21b891904be2da89874486a0afdfd741c7680e5063,pad_0014,5659,40407.838884565834,68252.99298961213,29788.036171960084,50774.737463473095
pad_out,0,3e678ea7,0a68a746f2e3c6570255bb47075e52fd45665722c0185e0decb420cca57a40af,pad_0094,6858,947620.9338601718,1314964.521354043,1061481.4839030341,1370938.9529736305
pad_out,0,3ef6372a,3ddbd7727923073cec2e3d8d9b4a776fb685ee9c470360bc2b13b12ec4ed1cb8,pad_0061,4727,201388.63388647872,175110.97821605724,132291.74281694,118890.91066334984
pad_out,0,4121c517,af1b8a5dc6d6a51dbbdf9d887e0bae05efb79680acc0efd997d26e03864b4b9c,pad_0096,3723,337533.99996873445,343841.80897790566,411981.0109771758,412265.4432697481
pad_out,0,445af6c2,e2b020302102fac5fd07ea8e3d19f0f1d3fa4dc4914f071df7625910f47815ec,pad_0014,6041,4112819.1110201674,4015895.9850711552,4544034.22396614,4425547.709079448
pad_out,0,460f859e,de0704db740e92e2145e1353d25327b1328dfef30dde129489ef9fa1d51ac6a1,pad_0014,3336,1326864.1078363073,1363164.7160161876,1652604.760023918,1668735.1199089973
pad_out,0,4654e7de,fea4a583d5be0c4498a29c95881de056abf35d4cf56c5a0ba2248dd205ad1e6e,pad_0014,5373,107776.39427580536,188710.28279336935,84524.92717903478,135961.03999656346
pad_out,0,46d24a09,a8171a88c054ed442de16ce471986795f14e0b21f7ff18e5351423452efdd809,pad_0055,4449,3261644.5173670985,2223078.5081795314,2989892.765641757,2169658.2326976224
pad_out,0,493b5b31,476da80165fa60854e32fbc653a0e7df7e8ef5e7dc95c979acc11208e2a59d1e,pad_0067,4671,557311.4991469831,918546.3493570851,668118.9634030442,981368.9585491007
pad_out,0,4a335117,5bb344960a0b15ab7ce8b0ff43e0bf820c3bb0a0987c29eb285f85364b8fe7d2,pad_0064,5015,459678.34624114714,458940.93696226564,623492.5129067266,603741.6536382027
pad_out,0,4ddde4c1,3145747e6c047779f1ecced80bf95895f3471aefc6ea7c349f10b5b961e24beb,pad_0096,4472,89850.60709473368,60972.90368350109,86559.99824537546,78229.871620519
pad_out,0,4f4afcc6,ee75c511ca68c3127e89a4368ce3298e5799bacbae48ac0a147b5a37ad2cbdfb,pad_0014,5645,347069.86887458886,311298.3097694081,443552.2410805311,367565.8219013222
pad_out,0,4fbe9c06,e947a7ae2827f57a4bf6bb8aa7256d89810d1ec8aa8d895142696e59543d3546,pad_0014,6287,1558498.7966279243,1461478.5179191683,1297053.160995442,1240545.7844718408
pad_out,0,504c8b08,05b4a20a2d28324c118ccaa903ed7cf96b85e0f5be0c53dfd52c091171a3cb5d,pad_0014,6367,1460007.6388808521,1409872.0667113122,716366.4444233152,727155.4451427361
pad_out,0,529e88ca,ca2a160ccc45b930842ea41ec0c686a44c654d483e62ed6b3331dc182421365d,pad_0109,3417,1787984.0661915692,1682568.839273018,1423970.4080174838,1368154.327273767
pad_out,0,54753541,9b4fb77f8d14e13f9528c62900f6268a3e1d7925658d7db4d84d6a63fcd4d070,pad_0110,4026,903138.2915813123,895943.8059731685,1062010.3175198215,1016587.0943363592
pad_out,0,5567d551,bcddd424eef3a11aaf2913e933e0964a90a6e1745c019b5e12ee99a875f84d1d,pad_0111,6889,748482.6725356849,713852.1185763907,615959.444893775,599943.0892920097
pad_out,0,5693dde2,2f34386ac20d523c0a4487e6fa400a6428285af85a9c9aeea434d1fff358558b,pad_0112,3488,164677.6160081601,157976.00260169597,209245.558991574,198883.36265936313
pad_out,0,57f05c51,406c8b4af56742d2482e923bfe3cdc730ccf0a3741b97a0a082541a449bec7bc,pad_0067,4771,11034787.633833181,9255831.59923974,10628589.414005473,9157372.618849589
pad_out,0,59f8b2e8,5ef726972b83b2bd454da755ffcafac8a9de2670324648dfcb7f11427834d5e8,pad_0115,3747,187546.07218288418,162377.32233649064,271375.14254849136,232268.70740077866
pad_out,0,5a5d1982,d077552d04bfe87d50530e1b6c7518b7d34fdc56aeb36bba668675a0a509fb47,pad_0014,3894,199104.8948574482,151394.94442715886,158673.27335292593,120065.00651332573
pad_out,0,5aef5c6c,1e5c4b49fdc2b234a1305df7a1a97bbf9d037aed6df740c81e9ca2a34ac5b381,pad_0117,3121,170824.38780302033,215898.13756891538,114081.36360770889,136927.65938473
pad_out,0,5def1ce5,11b4cc8e9017762641a0f62a45031201ae551d436b9cbf64756750a01e4e9bec,pad_0014,6443,385094.77042595844,360253.4768493463,400483.03630750685,381128.21015220555
pad_out,0,62a6f539,a9841ab3fa8b44cefc05e339669c509592fbae806ac2babab36a8bd8d7574968,pad_0064,3693,47740.84493244897,49121.68138318703,42536.50156577816,44409.99268805882
pad_out,0,647f2a41,48a4ec8f7acdc964cd291b920487b214f323c82714136526631d0c6185b9bfc4,pad_0071,3881,166664.5211415466,219431.58272222127,191519.90802307127,229718.67204870854
pad_out,0,656a067b,3e85f247247e281f92076996490b13a6415f9bfd670391ca345b405c15d1eadf,pad_0096,3051,361807.6898603672,348806.3585501568,374008.6678169431,360463.40564535814
pad_out,0,67a8da4a,58300c24451bfb238e465b919940d066b00d0d474c67959da6a7aea6d8105d60,pad_0044,4911,824223.9136309187,491555.68513668707,604695.9454904606,369191.05581157317
pad_out,0,698930d1,f3e8270ca3232dc298a231705a45db375c6d1d60a0c8eccd466c8b1f05cef93f,pad_0096,4741,892485.3918556889,951551.0680219063,1268590.3365444161,1297985.1136596964
pad_out,0,6a0ff78e,0f860712db18495692e9f115eff769053bb69e66cb9a52d188b1f6f39f7cfaaf,pad_0014,6465,1857745.369949505,1520240.2183624948,2918575.0717387516,2423108.587103107
pad_out,0,6d6d93af,258b15e8dab6db2b76e57aa86b7c9b40e112e611303fa540e46f075ee8321295,pad_0115,3595,2850595.103580807,2669277.0149931996,2302785.8944406947,2190000.2498327284
pad_out,0,70925e23,0d28b77badd0f0361a5315773c2353de4da2c2d7150bda81debc21b2d6b4817a,pad_0124,5947,1340888.1170894061,1147170.6234540609,1712169.8672198886,1490931.6734765545
pad_out,0,729665c0,7aee1cac1bf181e191c9a8ba4c6584f0071f0132db38ad0393705f1de7d59a34,pad_0071,4263,68139.4361230625,63000.83542977379,158563.59703979595,155227.37653052778
pad_out,0,729f4217,5d71f8e2faa4558303f34563919e777d1efb6cfbe6ab5a7ee73250effc81466e,pad_0014,6195,954342.1746867538,1184872.7984953038,2708369.318192946,2866426.0934895994
pad_out,0,75cd5f11,3d649c9ac0a097a340ea3914f72d277e8679a3b97eb025889700efe44a10e73b,pad_0014,4946,196347.56943624644,283495.8734514475,222360.6301621976,292504.64426157856
pad_out,0,7850c72e,18a98091bdf6333a0cadf0ef8ff479989802507608ce0a65c49bf5b7af26ac0e,pad_0067,5497,568271.156593372,578852.6658974299,382938.84982879413,402170.0892148234
pad_out,0,79507629,e61ee860fcdfa3becd3d36a96561174253de465fba0c0060713ea62103a9d4e3,pad_0000,5302,396681.9336900595,276513.25777907704,411553.45508594805,287854.86781706824
pad_out,0,7acda2df,fd15d044a4ba00e6a054f51c7256ce25c6cfbed7d2c36707b87ec473a26786b6,pad_0014,3091,402309.7781505951,390039.5505521485,545067.4357507479,521475.95258441346
pad_out,0,7cbbd047,5c8826af3817135786e0b2f931f965476d21366cf7ccd4803106e47c4735073e,pad_0128,5121,498486.6538674304,472583.8469642867,1016731.6366093489,940644.3916580128
pad_out,0,7cd4bb31,c90dafae0a2766e2701346022c6a4a1868dd190fa1f40c6fb503a3647c833bc2,pad_0014,6439,255559.83149164717,150127.27511055424,168242.49796415557,107292.8256367661
pad_out,0,7d50373e,0b77c09122737b1243afedc61ff2b0ee0b8bde7ce87dc4dde908ecdb280a64d3,pad_0014,5122,396276.9463047093,412058.1389912315,238257.80581653334,258500.40610203525
pad_out,0,8255c867,22e43352374d51ab5fb50dfde8e16e81401544c3ebbfe28069fca94a1932c9d0,pad_0014,3589,1110660.8113431307,952203.3602666404,909693.272918616,803065.1691797948
pad_out,0,833af382,a3e4d31ac02a44c56a01d74a008419d0a12ceda338eec7cb22d5b907cc99df8f,pad_0014,3628,1384750.1991320848,1436154.8570273602,1150323.8572882137,1205605.0490492191
pad_out,0,8612b37f,d90b76c5a0733714ce49c8056afdd65d1fab7ea939753f1fd7ef0e88b0066835,pad_0077,5165,988868.5215499933,917875.7352989335,887669.2805568294,834716.3644134459
pad_out,0,865033f8,710a572f4edcc68ae19e15c8c43951f555356257e2a3a54c8b02f113af34dffb,pad_0064,3557,35318.50017392565,27879.286942823594,49305.23051457343,39931.39048880995
pad_out,0,877ed19c,af302adf042705756420d43e5defcc6d0c2b8bd61fbf8fb7a2716f3e4338e5ab,pad_0133,3708,258938.80586761254,207011.59959330483,290064.2200496367,240506.90594139832
pad_out,0,87aa3730,526943e58523463a641ef338332de4ff71eccb273c9819279931e4d4c4a10b38,pad_0014,5607,466711.7048633858,356941.75879763975,823978.3415670383,668319.1530867589
pad_out,0,884ecb5f,f26827f634ec6c46ad2e469e7c4df084a6f0e1b3500808a04a63781d7f98fce8,pad_0014,6724,1623165.9014652153,1162211.8509354882,1414341.720716944,1075096.915995455
pad_out,0,8a89da23,3e3c87fb0c9b4688c7646e2ef9e8c07d4fb96aa054846a45735957bb0cf10be8,pad_0014,3935,1450971.9684353855,1700019.6047727966,1422635.3781572934,1635076.615912329
pad_out,0,8b9d8326,5786f708713875a31ed30c3f4ebf0e8719e8f0ef2d1671af3788c51af0901586,pad_0000,6163,243018.52629842272,278791.9808514784,222820.78590963891,230748.39945191404
pad_out,0,90386ee4,60f0eed1d6ac8545138648488bd07767dafd3ea31caa2fbdd11af87d3ae06f05,pad_0014,3840,102060.23982078265,186388.84476007766,88421.27822568244,136892.66144385742
pad_out,0,94467f50,4c1c9ab7b490e847e8889086ba1631438298b60f547ca75aacdd3a3d529dc650,pad_0085,3035,172740.07425756965,162214.58149894487,284200.75744367426,264436.70255516225
pad_out,0,94d813a4,973720f0ce7b93e4ca13beaf2daebe00d1172aa1dcf6639f6145a4e3922e20d4,pad_0044,4847,3295129.764366687,2443906.574108159,3484131.4895407804,2715391.440855627
pad_out,0,95c8427f,f39e247ff187314c2ca82d63711da1b3a148eb75802c5675e4027cb9658152dd,pad_0014,6335,2984067.3591182996,2466634.7284472156,1943024.6196584408,1646291.7747339248
pad_out,0,9719aa04,53fdc8dfc11f9ae22ae9eae3e568e1a5c7cf98b2ed0b959c7981e33885b7e5ac,pad_0096,4871,152726.54472524705,182611.412303444,180387.63795997752,235248.8937548967
pad_out,0,98177ced,b403525330edce19d58d74c17f4ac595a722c597a5dfde4523a41602cb32a71b,pad_0067,4772,285783.9921532627,270507.8208205681,166120.88249639687,161085.53074920646
pad_out,0,999daf80,5e8645c5100987bd3728e4dd831bde151e61b7a12d2db7d025a6939e62b29599,pad_0064,3564,42811.81998354527,32031.273379056667,58074.798356001025,41656.66900329501
pad_out,0,9ae248be,ad86d65d99486377bc7fa3a3f1f896bde69cb553f8d34a2c3ed2b47bdbde2d1b,pad_0055,5271,1721405.3004529309,2044883.946117032,722107.7446738874,951715.6025006063
pad_out,0,9c8375f7,ac29b9892004bce8124aa917a5f4edf33015dbbc3ac501d6fe88f6b03bc5dfd1,pad_0014,3674,96971.76912374658,127592.07936847812,54293.892873967314,74147.84444090567
pad_out,0,9d4272e3,4850d68cc604a7f70f216e79a2a0aeea58399b34088777c0bb0c115c1d071fef,pad_0148,4030,680521.7113213157,575245.4176962841,625027.9842586187,543010.6908002081
pad_out,0,9dfff011,0220c33f01cd93c2610534f0bc569812b39e08ca2628f69957420353ecdcf403,pad_0149,4319,285898.2878147099,154805.17436958605,223994.09037459054,126029.99775870681
pad_out,0,9e3e364d,3c155d2694883440d06c7763bc2d724c8e49d33e1347e3fa6488f8b8a00be19d,pad_0133,4290,151031.2238013606,328933.5689230242,112258.380364513,233416.8719225789
pad_out,0,a15bc102,76d02cfb75ef401d2d8470b74279ef92cb27d8cfcfef98d3db2f0ebf21657eff,pad_0151,3236,38660.27641825525,29934.658102334914,39111.21257915614,32081.341636723693
pad_out,0,a3f71395,0f934ddc11ed02a69430278c1e9b383d6f6609635a9b0d8020f3af2c147f2d59,pad_0055,5543,2155421.114468681,2022984.2301594284,1724954.1935963447,1652460.1830404254
pad_out,0,a5aa7973,d6d69df42dcca32f96fe315772b0c8d8f36c4f6615fc324b4eef7dff5d613f24,pad_0096,4616,439058.80175017164,420996.4135585168,204930.20684354904,209072.5016076242
pad_out,0,a645da9a,e13130ff05d1bad691ada2ab96c15508d83219f7aa595749299bb8669f6a03a4,pad_0128,5153,325382.1815154899,242466.51081175095,1860225.4334247634,1345451.8421723575
pad_out,0,a6b8ac67,1f8bb002a4446bbf15d5b811dc3eedaceb7552953cb068295335a1382c2ab237,pad_0055,5453,2263186.074358673,2643164.2453689575,2847171.120549865,3163949.9245115537
pad_out,0,a6f967fb,9f3982fee9b6ddf8f4fb6ed8a84e774889afd863315863aea7276f3f239ff877,pad_0067,4670,1487793.755512373,774328.5941719045,1051215.5359272081,559180.706838279
pad_out,0,a7744f5b,fa2d93c62e450d44d3340e1c54c8993f3c879b087b38887ff12f62404da4a3af,pad_0014,4377,553565.988568973,626241.4610936217,556713.5255139929,615220.9533479448
pad_out,0,a783cc24,5acd4638a54af019bda28c3af038b38febd873de89263b9f751f229d38546719,pad_0085,1889,1618381.9002105664,1618381.9002105664,1810789.8555937703,1796838.8217419817
pad_out,0,a85bb86f,b57c447844a29bbebb69a477c952397de7c466f45db1733c45c9b0166cc4064e,pad_0064,3099,84443.82828250705,59322.961130210024,105416.60262391862,71689.62508928019
pad_out,0,ab112491,d0cc9683497530608a76e43f99068feba4d408a2ed6c534d36ac49984af241d2,pad_0069,5185,3003730.5331473313,4066369.449780776,3365905.4243332897,4280129.398019612
pad_out,0,ac6f01d5,00ca5e55378dfcf65064fcfd40c4c88566fc315edeef11dcda9cf5fc4aa19d64,pad_0153,5004,428995.12480653136,402793.3061948924,433757.3167655338,409251.4212919456
pad_out,0,af7a59ce,5629b6ef944bb40379e25d12182a02264c2b87c94ccaf5f0654d505148ce2db7,pad_0014,3024,49237.308404661264,48758.42622060361,31283.439156129753,31896.29926047058
pad_out,0,b0f53bf4,cc0038555f67252e0d8e11fa54139c2b1054a1e14158fd667441b7af29ca7720,pad_0071,2755,293020.6836683698,293020.6836683698,310640.40787909395,309184.43447871256
pad_out,0,b19b0395,02f0159a9e9484a1998a6c45121dcb0ea3323b9173fca1d6e48717d812fac136,pad_0014,5813,930111.9970647705,707261.8407744298,898469.1442861896,716406.61046328
pad_out,0,b4d8dd4f,af8dc0c8f847c7ab2808ed8ea9507bc04ee6252f09a78b84deeca5b39d474c17,pad_0064,4259,496102.4607778598,459259.2899012042,564665.69630092,530298.4938076799
pad_out,0,b4f37e6e,cddc6c71d7b89e74abec41853dce065c76c4e21ffbd6928193ad38de59d01dd1,pad_0014,2992,234730.87827625748,206307.4818853403,316116.57195665507,278996.8843430064
pad_out,0,b56bc0aa,938e6f6da6042ace08d9aeb1d072fc9049f150519d26283443484e7d4f262144,pad_0064,5602,265743.41952072945,252138.41724749573,238408.13229821253,229459.07223877363
pad_out,0,b7fea9ef,ef2d0223e4144f7d007592d51ef8e80f267d52e8f7b3e4adef15067d4c1db14f,pad_0085,3866,100579.42163009537,77080.20126623062,134983.51362465258,109286.71777309269
pad_out,0,b85f7b06,4189cce0dca1e75d59848635cc0c76d7b72d268d58a284c04a3413b9db07ef08,pad_0133,3803,87430.05073406594,77754.98697267362,74081.55580308495,67031.43375174073
pad_out,0,b881d27e,33c294fdbe0c934a42e1173f481faae77a1468b9bad27426f4f13178bee5e974,pad_0014,4009,202797.2123511535,145186.1039191874,198466.36090929652,149304.50106682026
pad_out,0,b8c49c1a,c96c1182066bee303d33dd0f991b61e854213a970f3e8a9a95b68c1ca4116c44,pad_0110,4319,281304.41611289233,307636.92271423206,221032.5581023743,256068.21970432572
pad_out,0,bb337fa0,381347cf674d52de347800bc8fa15ee6485cc158e211ff97092a15116d899452,pad_0111,6873,1286741.5259922177,1148552.423073819,1742820.1192271144,1574134.2325574951
pad_out,0,bb682ebd,d4192221e50a695f5defd197403eb80b097d06b730383597c117de9b49ecb1de,pad_0096,4139,1330788.4818474965,1407239.5718080387,1579580.1232695722,1631196.3725359594
pad_out,0,bcebcc5f,0ed5522121bc4af1addb964c950056fee7c1255acd2915cc02b370041fd62f72,pad_0041,6258,536027.5934692182,321888.27960643417,489777.98562539124,305077.2468906637
pad_out,0,be063506,f0db024f82a74b6bfafacc95db3006bba956b14a84f811b1ddf571b8f16e69ca,pad_0077,4500,34381.02913633431,41767.8456713807,54383.950682220086,64867.8557118738
pad_out,0,be83e781,3d649c9ac0a097a340ea3914f72d277e8679a3b97eb025889700efe44a10e73b,pad_0014,3221,122379.3370250494,54049.56225131236,215173.98356438577,125273.02172200599
pad_out,0,bf39bc20,87ab030ae733bf90b82c2b4c0c1a82488f25a0182da203e4d2b505c3a5202857,pad_0014,3303,162132.97852748836,154299.51350494893,182793.10012854924,167462.58306210037
pad_out,0,c07fd0cd,f49b83358a1473b6e9c4e0eae1402b481a0cee64eb44cc16182501c6c0eec358,pad_0044,4191,191914.69116540742,160438.81997501274,138476.1494657923,116168.6872925568
pad_out,0,c6c96179,c03b513e3e68d353594fc51a7728b701a271c31c7ad58d69189333ab7feb2e3e,pad_0014,4004,158695.36814470537,180719.12319189752,285573.6459420557,298910.7326933766
pad_out,0,c70c0e01,67809a1766cb2ab46b34a691ff1a508659110722ecda82b4d440f5a6284ff8f3,pad_0031,4312,352039.9759288494,365325.4872443387,302609.9994290307,315826.0008853884
pad_out,0,cad13e8f,788f272b3094a1c26e785e8c1d5e5010c24a44c7b2074754a2302e759c39ae0f,pad_0067,4848,2977006.6626747474,2055371.9800403884,2471013.862092402,1771726.4130627015
pad_out,0,cb34231f,26c98c01460eb8c72cbde7176dac87a7ed061b05044a2b72e7406099200d4252,pad_0067,5609,158522.4382548912,138570.93303629616,101088.1958982652,102257.9778149372
pad_out,0,cbe51de1,fbefb0328f71149d9c55c71c0cdcee0ac42565a1ed70ef694056e797317ee435,pad_0133,3963,240140.98589458363,276757.81999016873,149016.5752820474,178753.38648996767
pad_out,0,ccedb12b,7ed87342c6038dff0cf5ccedfef97af067fa265d6cdd749f37643be0c5a40ac0,pad_0044,4401,235699.44678045256,214128.8496537797,131636.23496616114,130758.53403253193
pad_out,0,ce55ba43,264f81bd06c4152e9efd70afa15ba00e3dce62df99c8742627122bd61f93d9e2,pad_0111,4104,497346.92701467243,246672.92905161256,515131.39711460134,290421.67604202277
pad_out,0,d00e7eb9,47143aecfed87aaf7dc66d8da8e2f8dbabac24f57a46f2c37e3ea5574d400578,pad_0164,5704,92992.93856615433,40155.64368344937,84949.07283949766,80582.61045146213
pad_out,0,d24ff243,9c780bc4e48a91e8f06e4cf6cb192cde198b72baa844f9958a0f3aa8c14a6565,pad_0014,5641,84260.20422362178,74335.86104585482,90482.03149049869,177805.8484869604
pad_out,0,d2f3b1ab,0cc2775045b21053b9ae70edb18403a99aa0dc84187d2883d43f46eacdb85cfd,pad_0014,5581,926941.4878249209,904355.4546980918,565528.6632098163,566951.5459066187
pad_out,0,d40f61d5,b7e77fe30e9a2946004e895d497d426941d5104f8be0277744039f9c26f26e66,pad_0014,4039,50869.47931431765,53242.75077367648,63294.84439980623,64330.706339603945
pad_out,0,d4f60a28,7b50fce1678de7ccf597236383ab1fa3709930f21a42d6f4eb2421cf4bfbc6e4,pad_0044,4501,192160.42961577105,114519.3007542884,188908.05124559824,110609.08411394252
pad_out,0,d6c320d9,7b416baba3c11c3d9602c01d03df2adf1d4039354363ba7edd8d9ced2c5693a8,pad_0014,5452,584463.8726358225,365054.2321779046,388122.46979102364,245149.07166078637
pad_out,0,d9d6d94d,45fe35f281a0b7bd6a0d8e4fc6d6d7d2467046dbcc0b42814df0a1b85de97474,pad_0044,4919,465061.64565667126,447200.06058068504,347970.5252699797,349266.6768979343
pad_out,0,da2d4d7c,6129a232239899e9f92d0375a7df9a7d96bb4204277b279fc6cd68472e877e84,pad_0069,2114,33298.955181180805,26875.896558687942,17146.20216096153,14675.478737268859
pad_out,0,da3cf798,55e04d438e1eca1772699cda49fedb143cbe478e4b3a387b5919b8eacbdedc82,pad_0168,5844,561415.7788008861,358996.0672145878,650765.1441143763,466660.8705018592
pad_out,0,dafc88c3,ee9559c3f66844d0a1c510570c33b52fea0d475e8bb174091673a3c1d75aa482,pad_0014,5572,100549.88417567214,160211.3369588008,158066.84960331986,229888.53800700753
pad_out,0,dc7da28f,55a100c4abe6bed88a2a331b5632f53fbb6b5953da75929fa8d4113a656912fc,pad_0169,4774,581412.0309753951,582762.0054840957,567432.6917724741,569165.5037376867
pad_out,0,df73b8f3,5be7b22cff50650fe569187302a583722758b0d67882c2ac6792e3f7315ba922,pad_0031,5311,1759881.0971662526,1825953.863690923,1675688.69422459,1733182.2503731677
